country,country_code,indicator,year,value,long_name,income_group,region,lending_category,other_groups,currency_unit,latest_population_census,latest_household_survey,special_notes,national_accounts_base_year,national_accounts_reference_year,system_of_national_accounts,sna_price_valuation,ppp_survey_years,balance_of_payments_manual_in_use,external_debt_reporting_status,system_of_trade,government_accounting_concept,imf_data_dissemination_standard,source_of_most_recent_income_and_expenditure_data,vital_registration_complete,latest_agricultural_census,latest_industrial_data,latest_trade_data,latest_water_withdrawal_data,2-alpha_code,wb-2_code,table_name,short_name
"Gambia, The",GMB       ,"Average maturity on new external debt commitments, official (years)",2016,31.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,"Average maturity on new external debt commitments, private (years)",2016,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,Concessional debt (% of total external debt),2016,45.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,"Currency composition of PPG debt, all other currencies (%)",2016,41.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,"Currency composition of PPG debt, Euro (%)",2016,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,Average grace period on new external debt commitments (years),2016,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Average grace period on new external debt commitments, official (years)",2016,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Average grace period on new external debt commitments, private (years)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,Average grant element on new external debt commitments (%),2016,45.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Average grant element on new external debt commitments, official (%)",2016,45.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Average grant element on new external debt commitments, private (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,Average interest on new external debt commitments (%),2016,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Average interest on new external debt commitments, official (%)",2016,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Average interest on new external debt commitments, private (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,Average maturity on new external debt commitments (years),2016,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Average maturity on new external debt commitments, official (years)",2016,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Average maturity on new external debt commitments, private (years)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,Concessional debt (% of total external debt),2016,22.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Currency composition of PPG debt, all other currencies (%)",2016,6.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Currency composition of PPG debt, Euro (%)",2016,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,Average grace period on new external debt commitments (years),2016,6.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Average grace period on new external debt commitments, official (years)",2016,6.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Average grace period on new external debt commitments, private (years)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,Average grant element on new external debt commitments (%),2016,45.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Average grant element on new external debt commitments, official (%)",2016,45.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Average grant element on new external debt commitments, private (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,Average interest on new external debt commitments (%),2016,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Average interest on new external debt commitments, official (%)",2016,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Average interest on new external debt commitments, private (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,Average maturity on new external debt commitments (years),2016,29.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Average maturity on new external debt commitments, official (years)",2016,29.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Average maturity on new external debt commitments, private (years)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,Concessional debt (% of total external debt),2016,37.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Currency composition of PPG debt, all other currencies (%)",2016,28.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Currency composition of PPG debt, Euro (%)",2016,10.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,Average grace period on new external debt commitments (years),2016,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Average grace period on new external debt commitments, official (years)",2016,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Average grace period on new external debt commitments, private (years)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,Average grant element on new external debt commitments (%),2016,13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Average grant element on new external debt commitments, official (%)",2016,13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Average grant element on new external debt commitments, private (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,Average interest on new external debt commitments (%),2016,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Average interest on new external debt commitments, official (%)",2016,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Average interest on new external debt commitments, private (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,Average maturity on new external debt commitments (years),2016,20.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Average maturity on new external debt commitments, official (years)",2016,20.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Average maturity on new external debt commitments, private (years)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,Concessional debt (% of total external debt),2016,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Currency composition of PPG debt, all other currencies (%)",2016,62.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Currency composition of PPG debt, Euro (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,Average grace period on new external debt commitments (years),2016,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Average grace period on new external debt commitments, official (years)",2016,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Average grace period on new external debt commitments, private (years)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,Average grant element on new external debt commitments (%),2016,27.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Average grant element on new external debt commitments, official (%)",2016,27.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Average grant element on new external debt commitments, private (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,Average interest on new external debt commitments (%),2016,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Average interest on new external debt commitments, official (%)",2016,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Average interest on new external debt commitments, private (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,Average maturity on new external debt commitments (years),2016,19.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Average maturity on new external debt commitments, official (years)",2016,19.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Average maturity on new external debt commitments, private (years)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,Concessional debt (% of total external debt),2016,40.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Currency composition of PPG debt, all other currencies (%)",2016,14.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Currency composition of PPG debt, Euro (%)",2016,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,Average grace period on new external debt commitments (years),2016,8.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,"Average grace period on new external debt commitments, official (years)",2016,8.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,"Average grace period on new external debt commitments, private (years)",2016,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,Average grant element on new external debt commitments (%),2016,34.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,"Average grant element on new external debt commitments, official (%)",2016,34.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,"Average grant element on new external debt commitments, private (%)",2016,48.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,Average interest on new external debt commitments (%),2016,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,"Average interest on new external debt commitments, official (%)",2016,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,"Average interest on new external debt commitments, private (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,Average maturity on new external debt commitments (years),2016,30.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,"Average maturity on new external debt commitments, official (years)",2016,30.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,"Average maturity on new external debt commitments, private (years)",2016,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,Concessional debt (% of total external debt),2016,31.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,"Currency composition of PPG debt, all other currencies (%)",2016,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,"Currency composition of PPG debt, Euro (%)",2016,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,Average grace period on new external debt commitments (years),2016,6.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,"Average grace period on new external debt commitments, official (years)",2016,7.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,"Average grace period on new external debt commitments, private (years)",2016,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,Average grant element on new external debt commitments (%),2016,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,"Average grant element on new external debt commitments, official (%)",2016,34.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,"Average grant element on new external debt commitments, private (%)",2016,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,Average interest on new external debt commitments (%),2016,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,"Average interest on new external debt commitments, official (%)",2016,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,"Average interest on new external debt commitments, private (%)",2016,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,Average maturity on new external debt commitments (years),2016,24.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,"Average maturity on new external debt commitments, official (years)",2016,26.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,"Average maturity on new external debt commitments, private (years)",2016,9.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,Concessional debt (% of total external debt),2016,27.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,"Currency composition of PPG debt, all other currencies (%)",2016,12.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX       ,"Currency composition of PPG debt, Euro (%)",2016,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,Average grace period on new external debt commitments (years),2016,6.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,"Average grace period on new external debt commitments, official (years)",2016,6.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,"Average grace period on new external debt commitments, private (years)",2016,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,Average grant element on new external debt commitments (%),2016,28.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,"Average grant element on new external debt commitments, official (%)",2016,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,"Average grant element on new external debt commitments, private (%)",2016,-1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,Average interest on new external debt commitments (%),2016,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,"Average interest on new external debt commitments, official (%)",2016,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,"Average interest on new external debt commitments, private (%)",2016,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,Average maturity on new external debt commitments (years),2016,22.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,"Average maturity on new external debt commitments, official (years)",2016,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,"Average maturity on new external debt commitments, private (years)",2016,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,Concessional debt (% of total external debt),2016,25.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,"Currency composition of PPG debt, all other currencies (%)",2016,10.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA       ,"Currency composition of PPG debt, Euro (%)",2016,6.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN       ,Average grace period on new external debt commitments (years),2016,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN       ,"Average grace period on new external debt commitments, official (years)",2016,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN       ,"Average grace period on new external debt commitments, private (years)",2016,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN       ,Average grant element on new external debt commitments (%),2016,29.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN       ,"Average grant element on new external debt commitments, official (%)",2016,29.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN       ,"Average grant element on new external debt commitments, private (%)",2016,18.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN       ,Average interest on new external debt commitments (%),2016,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN       ,"Average interest on new external debt commitments, official (%)",2016,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN       ,"Average interest on new external debt commitments, private (%)",2016,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN       ,Average maturity on new external debt commitments (years),2016,21.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN       ,"Average maturity on new external debt commitments, official (years)",2016,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN       ,"Average maturity on new external debt commitments, private (years)",2016,10.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN       ,Concessional debt (% of total external debt),2016,35.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN       ,"Currency composition of PPG debt, all other currencies (%)",2016,14.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN       ,"Currency composition of PPG debt, Euro (%)",2016,8.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ       ,Average grace period on new external debt commitments (years),2016,7.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ       ,"Average grace period on new external debt commitments, official (years)",2016,7.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ       ,"Average grace period on new external debt commitments, private (years)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ       ,Average grant element on new external debt commitments (%),2016,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ       ,"Average grant element on new external debt commitments, official (%)",2016,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ       ,"Average grant element on new external debt commitments, private (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ       ,Average interest on new external debt commitments (%),2016,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ       ,"Average interest on new external debt commitments, official (%)",2016,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ       ,"Average interest on new external debt commitments, private (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ       ,Average maturity on new external debt commitments (years),2016,29.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ       ,"Average maturity on new external debt commitments, official (years)",2016,29.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ       ,"Average maturity on new external debt commitments, private (years)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ       ,Concessional debt (% of total external debt),2016,22.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ       ,"Currency composition of PPG debt, all other currencies (%)",2016,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ       ,"Currency composition of PPG debt, Euro (%)",2016,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO       ,Average grace period on new external debt commitments (years),2016,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO       ,"Average grace period on new external debt commitments, official (years)",2016,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO       ,"Average grace period on new external debt commitments, private (years)",2016,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO       ,Average grant element on new external debt commitments (%),2016,18.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO       ,"Average grant element on new external debt commitments, official (%)",2016,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO       ,"Average grant element on new external debt commitments, private (%)",2016,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO       ,Average interest on new external debt commitments (%),2016,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO       ,"Average interest on new external debt commitments, official (%)",2016,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO       ,"Average interest on new external debt commitments, private (%)",2016,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO       ,Average maturity on new external debt commitments (years),2016,17.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO       ,"Average maturity on new external debt commitments, official (years)",2016,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO       ,"Average maturity on new external debt commitments, private (years)",2016,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO       ,Concessional debt (% of total external debt),2016,14.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO       ,"Currency composition of PPG debt, all other currencies (%)",2016,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO       ,"Currency composition of PPG debt, Euro (%)",2016,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC       ,Average grace period on new external debt commitments (years),2016,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC       ,"Average grace period on new external debt commitments, official (years)",2016,7.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC       ,"Average grace period on new external debt commitments, private (years)",2016,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC       ,Average grant element on new external debt commitments (%),2016,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC       ,"Average grant element on new external debt commitments, official (%)",2016,33.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC       ,"Average grant element on new external debt commitments, private (%)",2016,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC       ,Average interest on new external debt commitments (%),2016,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC       ,"Average interest on new external debt commitments, official (%)",2016,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC       ,"Average interest on new external debt commitments, private (%)",2016,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC       ,Average maturity on new external debt commitments (years),2016,21.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC       ,"Average maturity on new external debt commitments, official (years)",2016,26.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC       ,"Average maturity on new external debt commitments, private (years)",2016,12.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC       ,Concessional debt (% of total external debt),2016,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC       ,"Currency composition of PPG debt, all other currencies (%)",2016,12.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC       ,"Currency composition of PPG debt, Euro (%)",2016,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO       ,Average grace period on new external debt commitments (years),2016,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO       ,"Average grace period on new external debt commitments, official (years)",2016,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO       ,"Average grace period on new external debt commitments, private (years)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO       ,Average grant element on new external debt commitments (%),2016,31.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO       ,"Average grant element on new external debt commitments, official (%)",2016,31.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO       ,"Average grant element on new external debt commitments, private (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO       ,Average interest on new external debt commitments (%),2016,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO       ,"Average interest on new external debt commitments, official (%)",2016,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO       ,"Average interest on new external debt commitments, private (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO       ,Average maturity on new external debt commitments (years),2016,24.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO       ,"Average maturity on new external debt commitments, official (years)",2016,24.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO       ,"Average maturity on new external debt commitments, private (years)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO       ,Concessional debt (% of total external debt),2016,35.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO       ,"Currency composition of PPG debt, all other currencies (%)",2016,35.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO       ,"Currency composition of PPG debt, Euro (%)",2016,16.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR       ,Average grace period on new external debt commitments (years),2016,6.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR       ,"Average grace period on new external debt commitments, official (years)",2016,6.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR       ,"Average grace period on new external debt commitments, private (years)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR       ,Average grant element on new external debt commitments (%),2016,41.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR       ,"Average grant element on new external debt commitments, official (%)",2016,41.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR       ,"Average grant element on new external debt commitments, private (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR       ,Average interest on new external debt commitments (%),2016,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR       ,"Average interest on new external debt commitments, official (%)",2016,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR       ,"Average interest on new external debt commitments, private (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR       ,Average maturity on new external debt commitments (years),2016,30.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR       ,"Average maturity on new external debt commitments, official (years)",2016,30.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR       ,"Average maturity on new external debt commitments, private (years)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR       ,Concessional debt (% of total external debt),2016,39.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR       ,"Currency composition of PPG debt, all other currencies (%)",2016,14.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR       ,"Currency composition of PPG debt, Euro (%)",2016,10.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC       ,Average grace period on new external debt commitments (years),2016,6.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC       ,"Average grace period on new external debt commitments, official (years)",2016,6.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC       ,"Average grace period on new external debt commitments, private (years)",2016,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC       ,Average grant element on new external debt commitments (%),2016,42.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
